"","screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"245","JasonThalken","1548262207",2018-01-29 20:15:13,"958071050633297921","@beeonaposy Gut feelings for when there is meaning to be extracted from correlations or odd data behavior, vs when… https://t.co/zNlBpb9nEA",0,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958071050633297921","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","visualisingdata","137712607",2018-01-29 20:14:43,"958070927576764416","@beeonaposy one from three 
(1) curiosity 🔍 
(2) verbal communication 👄 &amp; listening👂🏼
(3) patience and tolerance th… https://t.co/An4wBz6YGO",5,17,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Echofon",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958070927576764416","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","badtom","14635385",2018-01-29 20:14:22,"958070838250455040","@beeonaposy Both ends of the process: data cleaning/munging, and communicating the results effectively and concisely.",1,2,FALSE,NA,FALSE,NA,"958062683118624768","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","gvwilson","21506708",2018-01-29 20:13:34,"958070636819120134","@beeonaposy And since data scientists are often collaborating with others, there are always going to be meetings, s… https://t.co/3CKELzkAHM",1,13,FALSE,NA,FALSE,NA,"958070326541324288","21506708","gvwilson","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958070636819120134","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","gvwilson","21506708",2018-01-29 20:12:20,"958070326541324288","@beeonaposy Most people dread meetings as a waste of time, but I think that's because most have never seen effectiv… https://t.co/6g5SlaHZHd",1,17,FALSE,NA,FALSE,NA,"958069352716210177","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958070326541324288","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","beeonaposy","215035672",2018-01-29 20:08:28,"958069352716210177","@gvwilson Can you expand on this?",0,0,FALSE,NA,FALSE,NA,"958068997920116741","21506708","gvwilson","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"gvwilson","21506708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","gvwilson","21506708",2018-01-29 20:07:03,"958068997920116741","@beeonaposy Underrated skill: running a meeting.
Equally underrated: participating in one.",0,20,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","justinelszasz","923895746595885056",2018-01-29 20:04:04,"958068245403258887","@beeonaposy +1 ethics +1 communication",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","fr","Twitter for Android",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","dunmireg","256653168",2018-01-29 20:03:43,"958068159608745984","@beeonaposy One of my first big assignments in grad school had a typo in the raw data. It wound up being a good les… https://t.co/ClIprcO8YW",0,2,FALSE,NA,FALSE,NA,"958067636616749056","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958068159608745984","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","tobyjoe","9870952",2018-01-29 20:02:36,"958067876358967297","@beeonaposy More usefully, domain knowledge and empathy for the nouns in that domain is useful for lots of reasons - not just defensive 😂",0,1,FALSE,NA,FALSE,NA,"958065937038692353","9870952","tobyjoe","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","beeonaposy","215035672",2018-01-29 20:01:39,"958067636616749056","@dunmireg Really good points, all. Thank you!",0,0,FALSE,NA,FALSE,NA,"958066407790600192","256653168","dunmireg","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"dunmireg","256653168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","chrisderv","226088003",2018-01-29 19:59:34,"958067115021557768","@beeonaposy SQL is a technical skills that is undervalued whereas it is very useful, particularly inside a company.… https://t.co/bFCGcB9qAQ",0,4,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958067115021557768","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","kylebeingkyle","328489659",2018-01-29 19:59:02,"958066979612626944","@beeonaposy Focusing on overall impact and not just model accuracy",0,2,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","jlwAUS","2918977108",2018-01-29 19:57:42,"958066641912254464","@beeonaposy @drewconway Understanding The business' fundamentals. Knowing them will guide a data scientist on what… https://t.co/phhxqn9hCU",0,4,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958066641912254464","beeonaposy drewconway","215035672 18463930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","dunmireg","256653168",2018-01-29 19:56:46,"958066407790600192","@beeonaposy Absolutely! I mean for example deciding on what appropriate bins would be or deciding on date ranges. A… https://t.co/iOKErO8V3g",1,3,FALSE,NA,FALSE,NA,"958064973971972096","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958066407790600192","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","beeonaposy","215035672",2018-01-29 19:56:12,"958066267805683718","@tobyjoe +1000000",0,6,FALSE,NA,FALSE,NA,"958065937038692353","9870952","tobyjoe","und","Twitter Web Client",NA,NA,NA,NA,NA,NA,"tobyjoe","9870952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","beeonaposy","215035672",2018-01-29 19:55:50,"958066172288798720","@grimalkina The metacognition stuff is also super helpful to help non-technical folks understand the kinds of quest… https://t.co/KF1PzWiwH7",0,2,FALSE,NA,FALSE,NA,"958065539930243072","1436382126","grimalkina","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958066172288798720","grimalkina","1436382126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","SrikiranRai","299077590",2018-01-29 19:55:25,"958066070488629248","@beeonaposy Underrated tech: Advanced SQL
Underrated skill: Project Management (being able to drive a project on your own)",0,3,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","tobyjoe","9870952",2018-01-29 19:54:54,"958065937038692353","@beeonaposy Ethics.",0,18,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","grimalkina","1436382126",2018-01-29 19:53:19,"958065539930243072","@beeonaposy Given the deficit in people who have experience with data, communication/metacognition re: articulating… https://t.co/9jyDXj2ysr",1,8,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958065539930243072","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","ScottSibbel","53451103",2018-01-29 19:51:59,"958065205971480581","@beeonaposy @drewconway Curiosity to learn the content area from which the data is derived",0,5,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy drewconway","215035672 18463930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","beeonaposy","215035672",2018-01-29 19:51:44,"958065140880035841","@gshotwell @jessenleon This is a great point. Thanks!",0,1,FALSE,NA,FALSE,NA,"958064770581782533","260399941","gshotwell","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"gshotwell jessenleon","260399941 2527843680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","beeonaposy","215035672",2018-01-29 19:51:04,"958064973971972096","@dunmireg Can you elaborate on ""making decisions""? Do you mean decisions about the data preparation, or decisions b… https://t.co/EiOb0nr7Bf",0,0,FALSE,NA,FALSE,NA,"958064516566278144","256653168","dunmireg","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958064973971972096","dunmireg","256653168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","gshotwell","260399941",2018-01-29 19:50:15,"958064770581782533","@beeonaposy @jessenleon One good one is adoption/trust. Without empathizing with the confusion of the people who us… https://t.co/LPS4eXqOgt",0,13,FALSE,NA,FALSE,NA,"958064013694373889","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958064770581782533","beeonaposy jessenleon","215035672 2527843680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","beeonaposy","215035672",2018-01-29 19:50:02,"958064716051570695","@JonTheGeek Oooh, connecting the two is a great point! Thanks!",0,0,FALSE,NA,FALSE,NA,"958063851270033408","14629263","JonTheGeek","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"JonTheGeek","14629263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","dunmireg","256653168",2018-01-29 19:49:15,"958064516566278144","@beeonaposy Second 1 million times. The biggest shift when becoming a professional was making decisions and coming… https://t.co/jR8a77ZiCG",0,6,FALSE,NA,FALSE,NA,"958062683118624768","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958064516566278144","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","hugobowne","1092509048",2018-01-29 19:48:23,"958064300085661696","@beeonaposy communication, EDA, finding the question(s) you want to answer before throwing models at data, actually… https://t.co/zsowvzN4Sz",2,9,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958064300085661696","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","beeonaposy","215035672",2018-01-29 19:47:30,"958064075422031873","@jtrnyc 🙌",0,1,FALSE,NA,FALSE,NA,"958063583816011776","4406202856","jtrnyc","und","Twitter Web Client",NA,NA,NA,NA,NA,NA,"jtrnyc","4406202856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","beeonaposy","215035672",2018-01-29 19:47:15,"958064013694373889","@jessenleon 1. I love this answer
2. I would love to hear more specifics around the ""use cases"" for empathy you mean",0,6,FALSE,NA,FALSE,NA,"958063557458972673","2527843680","jessenleon","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"jessenleon","2527843680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","beeonaposy","215035672",2018-01-29 19:46:40,"958063867489406977","@drob +1 to all of these, especially communication. Thanks!",0,7,FALSE,NA,FALSE,NA,"958063319956336640","46245868","drob","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"drob","46245868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","JonTheGeek","14629263",2018-01-29 19:46:36,"958063851270033408","@beeonaposy That is exactly what I was gonna say! The data side of things is so important. I'm very experienced wit… https://t.co/CI21rU8jOp",0,2,FALSE,NA,FALSE,NA,"958062683118624768","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958063851270033408","beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","princelySid","42661220",2018-01-29 19:46:26,"958063809448595462","@beeonaposy 8/10 data cleaning",0,5,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","jtrnyc","4406202856",2018-01-29 19:45:32,"958063583816011776","@beeonaposy In-depth knowledge of how data was collected and what it means",0,23,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","jessenleon","2527843680",2018-01-29 19:45:26,"958063557458972673","@beeonaposy Empathy?",0,29,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","drob","46245868",2018-01-29 19:44:30,"958063319956336640","@beeonaposy Underrated tech: SQL

Underrated model: extensions to linear (glm, gam, LASSO, etc)

Underrated skill: writing/communication",90,385,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"beeonaposy","215035672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","beeonaposy","215035672",2018-01-29 19:41:58,"958062683118624768","My answer would be data munging and SQL. Most of my coursework was on pre-cleaned, pre-extracted datasets, which is… https://t.co/knyt589Jt5",9,178,FALSE,NA,FALSE,NA,"958062360811405313","215035672","beeonaposy","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/958062683118624768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
